Epoch,MSE,RMSE,Accuracy,Precision,Recall,F1Score
1,0.157853,0.397308,0.765333,0.530667,0.530667,0.530667
2,0.148647,0.385547,0.777333,0.554667,0.554667,0.554667
3,0.147902,0.384581,0.777333,0.554667,0.554667,0.554667
4,0.147669,0.384278,0.777333,0.554667,0.554667,0.554667
5,0.147572,0.384152,0.777333,0.554667,0.554667,0.554667
6,0.147538,0.384106,0.777333,0.554667,0.554667,0.554667
7,0.147533,0.384101,0.777333,0.554667,0.554667,0.554667
8,0.147543,0.384113,0.777333,0.554667,0.554667,0.554667
9,0.147559,0.384134,0.777333,0.554667,0.554667,0.554667
10,0.147576,0.384156,0.777333,0.554667,0.554667,0.554667
11,0.147593,0.384179,0.777333,0.554667,0.554667,0.554667
12,0.147609,0.3842,0.777333,0.554667,0.554667,0.554667
13,0.147624,0.384218,0.777333,0.554667,0.554667,0.554667
14,0.147636,0.384235,0.777333,0.554667,0.554667,0.554667
15,0.147647,0.384248,0.777333,0.554667,0.554667,0.554667
16,0.147655,0.38426,0.777333,0.554667,0.554667,0.554667
17,0.147662,0.384268,0.777333,0.554667,0.554667,0.554667
18,0.147666,0.384273,0.777333,0.554667,0.554667,0.554667
19,0.147668,0.384276,0.777333,0.554667,0.554667,0.554667
20,0.147668,0.384276,0.777333,0.554667,0.554667,0.554667
21,0.147665,0.384272,0.777333,0.554667,0.554667,0.554667
22,0.14766,0.384265,0.777333,0.554667,0.554667,0.554667
23,0.147652,0.384255,0.777333,0.554667,0.554667,0.554667
24,0.147641,0.384241,0.777333,0.554667,0.554667,0.554667
25,0.147627,0.384222,0.777333,0.554667,0.554667,0.554667
26,0.14761,0.3842,0.777333,0.554667,0.554667,0.554667
27,0.147589,0.384174,0.777333,0.554667,0.554667,0.554667
28,0.147565,0.384142,0.777333,0.554667,0.554667,0.554667
29,0.147538,0.384106,0.777333,0.554667,0.554667,0.554667
30,0.147506,0.384065,0.777333,0.554667,0.554667,0.554667
31,0.147471,0.384019,0.777333,0.554667,0.554667,0.554667
32,0.147431,0.383967,0.777333,0.554667,0.554667,0.554667
33,0.147387,0.38391,0.777333,0.554667,0.554667,0.554667
34,0.147338,0.383846,0.777333,0.554667,0.554667,0.554667
35,0.147284,0.383776,0.777333,0.554667,0.554667,0.554667
36,0.147225,0.3837,0.777333,0.554667,0.554667,0.554667
37,0.147161,0.383616,0.777333,0.554667,0.554667,0.554667
38,0.147092,0.383526,0.777333,0.554667,0.554667,0.554667
39,0.147017,0.383428,0.777333,0.554667,0.554667,0.554667
40,0.146936,0.383323,0.777333,0.554667,0.554667,0.554667
41,0.146849,0.383209,0.777333,0.554667,0.554667,0.554667
42,0.146756,0.383087,0.777333,0.554667,0.554667,0.554667
43,0.146656,0.382957,0.777333,0.554667,0.554667,0.554667
44,0.146549,0.382817,0.777333,0.554667,0.554667,0.554667
45,0.146435,0.382668,0.777333,0.554667,0.554667,0.554667
46,0.146314,0.38251,0.777333,0.554667,0.554667,0.554667
47,0.146185,0.382342,0.777333,0.554667,0.554667,0.554667
48,0.146049,0.382163,0.777333,0.554667,0.554667,0.554667
49,0.145904,0.381974,0.777333,0.554667,0.554667,0.554667
50,0.145752,0.381775,0.777333,0.554667,0.554667,0.554667
51,0.145591,0.381563,0.777333,0.554667,0.554667,0.554667
52,0.145421,0.381341,0.777333,0.554667,0.554667,0.554667
53,0.145242,0.381106,0.777333,0.554667,0.554667,0.554667
54,0.145054,0.38086,0.777333,0.554667,0.554667,0.554667
55,0.144857,0.380601,0.777333,0.554667,0.554667,0.554667
56,0.14465,0.380329,0.777333,0.554667,0.554667,0.554667
57,0.144433,0.380044,0.777333,0.554667,0.554667,0.554667
58,0.144207,0.379746,0.777333,0.554667,0.554667,0.554667
59,0.143971,0.379434,0.777333,0.554667,0.554667,0.554667
60,0.143724,0.379109,0.777333,0.554667,0.554667,0.554667
61,0.143467,0.37877,0.777333,0.554667,0.554667,0.554667
62,0.143199,0.378417,0.777333,0.554667,0.554667,0.554667
63,0.142921,0.378049,0.777333,0.554667,0.554667,0.554667
64,0.142632,0.377667,0.777333,0.554667,0.554667,0.554667
65,0.142333,0.37727,0.777333,0.554667,0.554667,0.554667
66,0.142023,0.376859,0.777333,0.554667,0.554667,0.554667
67,0.141702,0.376433,0.777333,0.554667,0.554667,0.554667
68,0.14137,0.375992,0.777333,0.554667,0.554667,0.554667
69,0.141028,0.375536,0.777333,0.554667,0.554667,0.554667
70,0.140674,0.375066,0.777333,0.554667,0.554667,0.554667
71,0.14031,0.37458,0.777333,0.554667,0.554667,0.554667
72,0.139936,0.37408,0.777333,0.554667,0.554667,0.554667
73,0.139551,0.373565,0.777333,0.554667,0.554667,0.554667
74,0.139156,0.373036,0.777333,0.554667,0.554667,0.554667
75,0.13875,0.372492,0.777333,0.554667,0.554667,0.554667
76,0.138334,0.371933,0.777333,0.554667,0.554667,0.554667
77,0.137909,0.371361,0.777333,0.554667,0.554667,0.554667
78,0.137473,0.370774,0.777333,0.554667,0.554667,0.554667
79,0.137028,0.370173,0.777333,0.554667,0.554667,0.554667
80,0.136574,0.369559,0.777333,0.554667,0.554667,0.554667
