Epoch,MSE,RMSE,Accuracy,Precision,Recall,F1Score
1,0.154284,0.39279,0.768667,0.537333,0.537333,0.537333
2,0.151124,0.388746,0.769333,0.538667,0.538667,0.538667
3,0.147111,0.38355,0.770667,0.541333,0.541333,0.541333
4,0.144655,0.380335,0.775333,0.550667,0.550667,0.550667
5,0.143151,0.378353,0.779333,0.558667,0.558667,0.558667
6,0.142243,0.377151,0.778,0.556,0.556,0.556
7,0.141693,0.376421,0.776667,0.553333,0.553333,0.553333
8,0.14136,0.375978,0.780667,0.561333,0.561333,0.561333
9,0.141163,0.375716,0.779333,0.558667,0.558667,0.558667
10,0.141052,0.375569,0.78,0.56,0.56,0.56
11,0.140998,0.375497,0.779333,0.558667,0.558667,0.558667
12,0.140979,0.375472,0.779333,0.558667,0.558667,0.558667
13,0.140982,0.375475,0.779333,0.558667,0.558667,0.558667
14,0.140996,0.375494,0.779333,0.558667,0.558667,0.558667
15,0.141016,0.375521,0.78,0.56,0.56,0.56
16,0.141037,0.375549,0.778667,0.557333,0.557333,0.557333
17,0.141056,0.375574,0.777333,0.554667,0.554667,0.554667
18,0.141072,0.375596,0.778,0.556,0.556,0.556
19,0.141085,0.375612,0.778,0.556,0.556,0.556
20,0.141093,0.375623,0.777333,0.554667,0.554667,0.554667
21,0.141097,0.375629,0.777333,0.554667,0.554667,0.554667
22,0.141098,0.37563,0.777333,0.554667,0.554667,0.554667
23,0.141095,0.375626,0.777333,0.554667,0.554667,0.554667
24,0.141089,0.375618,0.777333,0.554667,0.554667,0.554667
25,0.141081,0.375608,0.777333,0.554667,0.554667,0.554667
26,0.141071,0.375595,0.777333,0.554667,0.554667,0.554667
27,0.14106,0.375579,0.778,0.556,0.556,0.556
28,0.141047,0.375562,0.778,0.556,0.556,0.556
29,0.141033,0.375544,0.778,0.556,0.556,0.556
30,0.141019,0.375525,0.778,0.556,0.556,0.556
31,0.141004,0.375505,0.778,0.556,0.556,0.556
32,0.140989,0.375485,0.778,0.556,0.556,0.556
33,0.140973,0.375464,0.778667,0.557333,0.557333,0.557333
34,0.140958,0.375443,0.778667,0.557333,0.557333,0.557333
35,0.140942,0.375422,0.778667,0.557333,0.557333,0.557333
36,0.140926,0.375402,0.779333,0.558667,0.558667,0.558667
37,0.140911,0.375381,0.779333,0.558667,0.558667,0.558667
38,0.140896,0.375361,0.778667,0.557333,0.557333,0.557333
39,0.140881,0.375341,0.779333,0.558667,0.558667,0.558667
40,0.140866,0.375321,0.779333,0.558667,0.558667,0.558667
41,0.140851,0.375302,0.779333,0.558667,0.558667,0.558667
42,0.140837,0.375282,0.779333,0.558667,0.558667,0.558667
43,0.140823,0.375264,0.78,0.56,0.56,0.56
44,0.140809,0.375245,0.78,0.56,0.56,0.56
45,0.140795,0.375227,0.78,0.56,0.56,0.56
46,0.140782,0.375209,0.78,0.56,0.56,0.56
47,0.140769,0.375192,0.78,0.56,0.56,0.56
48,0.140756,0.375175,0.78,0.56,0.56,0.56
49,0.140744,0.375158,0.78,0.56,0.56,0.56
50,0.140731,0.375142,0.780667,0.561333,0.561333,0.561333
51,0.140719,0.375126,0.780667,0.561333,0.561333,0.561333
52,0.140707,0.37511,0.780667,0.561333,0.561333,0.561333
53,0.140696,0.375095,0.780667,0.561333,0.561333,0.561333
54,0.140685,0.375079,0.781333,0.562667,0.562667,0.562667
55,0.140673,0.375065,0.781333,0.562667,0.562667,0.562667
56,0.140662,0.37505,0.781333,0.562667,0.562667,0.562667
57,0.140652,0.375036,0.781333,0.562667,0.562667,0.562667
58,0.140641,0.375022,0.781333,0.562667,0.562667,0.562667
59,0.140631,0.375008,0.781333,0.562667,0.562667,0.562667
60,0.140621,0.374994,0.781333,0.562667,0.562667,0.562667
61,0.140611,0.374981,0.781333,0.562667,0.562667,0.562667
62,0.140601,0.374968,0.781333,0.562667,0.562667,0.562667
63,0.140592,0.374955,0.781333,0.562667,0.562667,0.562667
64,0.140582,0.374943,0.781333,0.562667,0.562667,0.562667
65,0.140573,0.374931,0.781333,0.562667,0.562667,0.562667
66,0.140564,0.374918,0.781333,0.562667,0.562667,0.562667
67,0.140555,0.374907,0.781333,0.562667,0.562667,0.562667
68,0.140546,0.374895,0.781333,0.562667,0.562667,0.562667
69,0.140538,0.374883,0.781333,0.562667,0.562667,0.562667
70,0.140529,0.374872,0.780667,0.561333,0.561333,0.561333
71,0.140521,0.374861,0.780667,0.561333,0.561333,0.561333
72,0.140513,0.37485,0.780667,0.561333,0.561333,0.561333
73,0.140505,0.374839,0.780667,0.561333,0.561333,0.561333
74,0.140497,0.374829,0.780667,0.561333,0.561333,0.561333
75,0.140489,0.374819,0.780667,0.561333,0.561333,0.561333
76,0.140481,0.374808,0.780667,0.561333,0.561333,0.561333
77,0.140474,0.374798,0.780667,0.561333,0.561333,0.561333
78,0.140467,0.374789,0.780667,0.561333,0.561333,0.561333
79,0.140459,0.374779,0.780667,0.561333,0.561333,0.561333
80,0.140452,0.374769,0.780667,0.561333,0.561333,0.561333
81,0.140445,0.37476,0.780667,0.561333,0.561333,0.561333
82,0.140438,0.374751,0.780667,0.561333,0.561333,0.561333
83,0.140431,0.374742,0.780667,0.561333,0.561333,0.561333
84,0.140425,0.374733,0.780667,0.561333,0.561333,0.561333
85,0.140418,0.374724,0.780667,0.561333,0.561333,0.561333
86,0.140412,0.374716,0.780667,0.561333,0.561333,0.561333
87,0.140405,0.374707,0.780667,0.561333,0.561333,0.561333
88,0.140399,0.374699,0.780667,0.561333,0.561333,0.561333
89,0.140393,0.374691,0.780667,0.561333,0.561333,0.561333
90,0.140387,0.374683,0.780667,0.561333,0.561333,0.561333
91,0.140381,0.374675,0.780667,0.561333,0.561333,0.561333
92,0.140375,0.374667,0.780667,0.561333,0.561333,0.561333
93,0.140369,0.374659,0.780667,0.561333,0.561333,0.561333
94,0.140364,0.374651,0.780667,0.561333,0.561333,0.561333
95,0.140358,0.374644,0.780667,0.561333,0.561333,0.561333
96,0.140353,0.374637,0.780667,0.561333,0.561333,0.561333
97,0.140347,0.374629,0.780667,0.561333,0.561333,0.561333
98,0.140342,0.374622,0.780667,0.561333,0.561333,0.561333
99,0.140337,0.374615,0.78,0.56,0.56,0.56
100,0.140331,0.374608,0.78,0.56,0.56,0.56
101,0.140326,0.374602,0.78,0.56,0.56,0.56
102,0.140321,0.374595,0.78,0.56,0.56,0.56
103,0.140316,0.374588,0.78,0.56,0.56,0.56
104,0.140312,0.374582,0.78,0.56,0.56,0.56
105,0.140307,0.374575,0.78,0.56,0.56,0.56
106,0.140302,0.374569,0.78,0.56,0.56,0.56
107,0.140297,0.374563,0.78,0.56,0.56,0.56
108,0.140293,0.374557,0.78,0.56,0.56,0.56
109,0.140288,0.374551,0.78,0.56,0.56,0.56
110,0.140284,0.374545,0.78,0.56,0.56,0.56
111,0.140279,0.374539,0.78,0.56,0.56,0.56
112,0.140275,0.374533,0.78,0.56,0.56,0.56
113,0.140271,0.374528,0.78,0.56,0.56,0.56
114,0.140267,0.374522,0.78,0.56,0.56,0.56
115,0.140263,0.374516,0.78,0.56,0.56,0.56
116,0.140258,0.374511,0.78,0.56,0.56,0.56
117,0.140254,0.374506,0.78,0.56,0.56,0.56
118,0.140251,0.3745,0.78,0.56,0.56,0.56
119,0.140247,0.374495,0.78,0.56,0.56,0.56
120,0.140243,0.37449,0.78,0.56,0.56,0.56
121,0.140239,0.374485,0.780667,0.561333,0.561333,0.561333
122,0.140235,0.37448,0.78,0.56,0.56,0.56
123,0.140232,0.374475,0.78,0.56,0.56,0.56
124,0.140228,0.37447,0.78,0.56,0.56,0.56
125,0.140224,0.374465,0.78,0.56,0.56,0.56
126,0.140221,0.374461,0.78,0.56,0.56,0.56
127,0.140217,0.374456,0.78,0.56,0.56,0.56
128,0.140214,0.374451,0.78,0.56,0.56,0.56
129,0.14021,0.374447,0.78,0.56,0.56,0.56
130,0.140207,0.374442,0.78,0.56,0.56,0.56
131,0.140204,0.374438,0.780667,0.561333,0.561333,0.561333
132,0.1402,0.374433,0.780667,0.561333,0.561333,0.561333
133,0.140197,0.374429,0.780667,0.561333,0.561333,0.561333
134,0.140194,0.374425,0.780667,0.561333,0.561333,0.561333
135,0.140191,0.374421,0.780667,0.561333,0.561333,0.561333
136,0.140188,0.374417,0.780667,0.561333,0.561333,0.561333
137,0.140185,0.374412,0.780667,0.561333,0.561333,0.561333
138,0.140182,0.374408,0.780667,0.561333,0.561333,0.561333
139,0.140179,0.374404,0.780667,0.561333,0.561333,0.561333
140,0.140176,0.3744,0.780667,0.561333,0.561333,0.561333
141,0.140173,0.374397,0.781333,0.562667,0.562667,0.562667
142,0.14017,0.374393,0.781333,0.562667,0.562667,0.562667
143,0.140167,0.374389,0.781333,0.562667,0.562667,0.562667
144,0.140164,0.374385,0.781333,0.562667,0.562667,0.562667
145,0.140161,0.374381,0.781333,0.562667,0.562667,0.562667
146,0.140159,0.374378,0.781333,0.562667,0.562667,0.562667
147,0.140156,0.374374,0.781333,0.562667,0.562667,0.562667
