Epoch,MSE,RMSE,Accuracy,Precision,Recall,F1Score
101,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
102,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
103,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
104,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
105,0.2,0.447214,0.8,0.6,0.6,0.6
106,0.2,0.447214,0.8,0.6,0.6,0.6
107,0.2,0.447214,0.8,0.6,0.6,0.6
108,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
109,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
110,0.2,0.447214,0.8,0.6,0.6,0.6
111,0.2,0.447214,0.8,0.6,0.6,0.6
112,0.2,0.447214,0.8,0.6,0.6,0.6
113,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
114,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
115,0.1875,0.433013,0.8125,0.625,0.625,0.625
116,0.1875,0.433013,0.8125,0.625,0.625,0.625
117,0.1875,0.433013,0.8125,0.625,0.625,0.625
118,0.1875,0.433013,0.8125,0.625,0.625,0.625
119,0.1875,0.433013,0.8125,0.625,0.625,0.625
120,0.1875,0.433013,0.8125,0.625,0.625,0.625
121,0.1875,0.433013,0.8125,0.625,0.625,0.625
122,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
123,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
124,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
125,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
126,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
127,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
128,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
129,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
130,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
131,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
132,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
133,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
134,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
135,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
