Epoch,MSE,RMSE,Accuracy,Precision,Recall,F1Score
1,0.16806,0.409951,0.769333,0.538667,0.538667,0.538667
2,0.166534,0.408086,0.769333,0.538667,0.538667,0.538667
3,0.165159,0.406398,0.769333,0.538667,0.538667,0.538667
4,0.163913,0.404861,0.769333,0.538667,0.538667,0.538667
5,0.162778,0.403457,0.769333,0.538667,0.538667,0.538667
6,0.161742,0.402172,0.769333,0.538667,0.538667,0.538667
7,0.160795,0.400993,0.769333,0.538667,0.538667,0.538667
8,0.159929,0.399911,0.769333,0.538667,0.538667,0.538667
9,0.159136,0.398918,0.769333,0.538667,0.538667,0.538667
10,0.15841,0.398007,0.769333,0.538667,0.538667,0.538667
11,0.157744,0.397171,0.769333,0.538667,0.538667,0.538667
12,0.157136,0.396403,0.769333,0.538667,0.538667,0.538667
13,0.156578,0.395699,0.769333,0.538667,0.538667,0.538667
14,0.156068,0.395054,0.769333,0.538667,0.538667,0.538667
15,0.155601,0.394462,0.769333,0.538667,0.538667,0.538667
16,0.155173,0.39392,0.769333,0.538667,0.538667,0.538667
17,0.154781,0.393422,0.769333,0.538667,0.538667,0.538667
18,0.154422,0.392966,0.769333,0.538667,0.538667,0.538667
19,0.154093,0.392547,0.769333,0.538667,0.538667,0.538667
20,0.153792,0.392163,0.769333,0.538667,0.538667,0.538667
21,0.153515,0.39181,0.769333,0.538667,0.538667,0.538667
22,0.15326,0.391485,0.769333,0.538667,0.538667,0.538667
23,0.153026,0.391185,0.769333,0.538667,0.538667,0.538667
24,0.15281,0.39091,0.769333,0.538667,0.538667,0.538667
25,0.152611,0.390655,0.769333,0.538667,0.538667,0.538667
26,0.152428,0.39042,0.769333,0.538667,0.538667,0.538667
27,0.152258,0.390202,0.769333,0.538667,0.538667,0.538667
28,0.1521,0.39,0.769333,0.538667,0.538667,0.538667
29,0.151954,0.389813,0.769333,0.538667,0.538667,0.538667
30,0.151819,0.389639,0.769333,0.538667,0.538667,0.538667
31,0.151692,0.389477,0.769333,0.538667,0.538667,0.538667
32,0.151575,0.389326,0.769333,0.538667,0.538667,0.538667
33,0.151465,0.389184,0.769333,0.538667,0.538667,0.538667
34,0.151362,0.389052,0.769333,0.538667,0.538667,0.538667
35,0.151265,0.388928,0.769333,0.538667,0.538667,0.538667
36,0.151175,0.388812,0.769333,0.538667,0.538667,0.538667
37,0.151089,0.388702,0.769333,0.538667,0.538667,0.538667
38,0.151009,0.388599,0.769333,0.538667,0.538667,0.538667
39,0.150933,0.388502,0.769333,0.538667,0.538667,0.538667
40,0.150862,0.388409,0.769333,0.538667,0.538667,0.538667
41,0.150794,0.388322,0.769333,0.538667,0.538667,0.538667
42,0.15073,0.38824,0.769333,0.538667,0.538667,0.538667
43,0.150669,0.388161,0.769333,0.538667,0.538667,0.538667
44,0.150611,0.388086,0.769333,0.538667,0.538667,0.538667
45,0.150556,0.388015,0.769333,0.538667,0.538667,0.538667
46,0.150503,0.387947,0.769333,0.538667,0.538667,0.538667
47,0.150453,0.387882,0.769333,0.538667,0.538667,0.538667
48,0.150405,0.38782,0.769333,0.538667,0.538667,0.538667
49,0.150359,0.387761,0.769333,0.538667,0.538667,0.538667
50,0.150314,0.387704,0.769333,0.538667,0.538667,0.538667
51,0.150272,0.387649,0.769333,0.538667,0.538667,0.538667
52,0.150231,0.387597,0.769333,0.538667,0.538667,0.538667
53,0.150192,0.387546,0.769333,0.538667,0.538667,0.538667
54,0.150155,0.387498,0.769333,0.538667,0.538667,0.538667
55,0.150118,0.387451,0.769333,0.538667,0.538667,0.538667
56,0.150083,0.387406,0.769333,0.538667,0.538667,0.538667
57,0.150049,0.387362,0.769333,0.538667,0.538667,0.538667
58,0.150017,0.38732,0.769333,0.538667,0.538667,0.538667
59,0.149985,0.387279,0.769333,0.538667,0.538667,0.538667
60,0.149955,0.38724,0.769333,0.538667,0.538667,0.538667
61,0.149925,0.387202,0.769333,0.538667,0.538667,0.538667
62,0.149896,0.387164,0.769333,0.538667,0.538667,0.538667
63,0.149868,0.387129,0.769333,0.538667,0.538667,0.538667
64,0.149841,0.387094,0.769333,0.538667,0.538667,0.538667
65,0.149815,0.38706,0.769333,0.538667,0.538667,0.538667
66,0.14979,0.387027,0.769333,0.538667,0.538667,0.538667
67,0.149765,0.386995,0.769333,0.538667,0.538667,0.538667
68,0.149741,0.386964,0.769333,0.538667,0.538667,0.538667
69,0.149717,0.386933,0.769333,0.538667,0.538667,0.538667
70,0.149695,0.386904,0.769333,0.538667,0.538667,0.538667
71,0.149672,0.386875,0.769333,0.538667,0.538667,0.538667
72,0.149651,0.386847,0.769333,0.538667,0.538667,0.538667
73,0.149629,0.38682,0.769333,0.538667,0.538667,0.538667
74,0.149609,0.386793,0.769333,0.538667,0.538667,0.538667
75,0.149589,0.386767,0.769333,0.538667,0.538667,0.538667
76,0.149569,0.386742,0.769333,0.538667,0.538667,0.538667
77,0.14955,0.386717,0.769333,0.538667,0.538667,0.538667
