Epoch,MSE,RMSE,Accuracy,Precision,Recall,F1Score
1,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
2,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
3,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
4,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
5,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
6,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
7,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
8,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
9,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
10,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
11,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
12,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
13,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
14,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
15,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
16,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
17,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
18,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
19,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
20,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
21,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
22,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
23,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
24,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
25,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
26,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
27,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
28,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
29,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
30,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
31,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
32,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
33,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
34,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
35,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
36,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
37,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
38,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
39,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
40,0.1875,0.433013,0.570667,0.141333,0.141333,0.141333
