Epoch,MSE,RMSE,Accuracy,Precision,Recall,F1Score
1,0.164227,0.405249,0.766667,0.533333,0.533333,0.533333
2,0.173499,0.416533,0.7125,0.425,0.425,0.425
3,0.171776,0.414459,0.716667,0.433333,0.433333,0.433333
4,0.170126,0.412464,0.729167,0.458333,0.458333,0.458333
5,0.168593,0.4106,0.733333,0.466667,0.466667,0.466667
6,0.167037,0.408701,0.733333,0.466667,0.466667,0.466667
7,0.165352,0.406636,0.741667,0.483333,0.483333,0.483333
8,0.16348,0.404327,0.745833,0.491667,0.491667,0.491667
9,0.161412,0.401761,0.75,0.5,0.5,0.5
10,0.159181,0.398975,0.754167,0.508333,0.508333,0.508333
11,0.156849,0.396041,0.758333,0.516667,0.516667,0.516667
12,0.154482,0.393043,0.766667,0.533333,0.533333,0.533333
13,0.152145,0.390057,0.766667,0.533333,0.533333,0.533333
14,0.149885,0.387149,0.775,0.55,0.55,0.55
15,0.147735,0.384363,0.779167,0.558333,0.558333,0.558333
16,0.145715,0.381726,0.779167,0.558333,0.558333,0.558333
17,0.143831,0.37925,0.779167,0.558333,0.558333,0.558333
18,0.142083,0.376939,0.770833,0.541667,0.541667,0.541667
19,0.140465,0.374787,0.783333,0.566667,0.566667,0.566667
20,0.138969,0.372786,0.775,0.55,0.55,0.55
21,0.137586,0.370925,0.775,0.55,0.55,0.55
22,0.136304,0.369194,0.783333,0.566667,0.566667,0.566667
23,0.135116,0.367581,0.791667,0.583333,0.583333,0.583333
24,0.134011,0.366075,0.8,0.6,0.6,0.6
25,0.132983,0.364668,0.8,0.6,0.6,0.6
26,0.132023,0.36335,0.795833,0.591667,0.591667,0.591667
27,0.131127,0.362114,0.7875,0.575,0.575,0.575
28,0.130287,0.360953,0.7875,0.575,0.575,0.575
29,0.1295,0.359862,0.791667,0.583333,0.583333,0.583333
30,0.128762,0.358834,0.791667,0.583333,0.583333,0.583333
31,0.128068,0.357865,0.795833,0.591667,0.591667,0.591667
32,0.127415,0.356952,0.795833,0.591667,0.591667,0.591667
33,0.126801,0.356091,0.8,0.6,0.6,0.6
34,0.126223,0.355279,0.8,0.6,0.6,0.6
