Epoch,MSE,RMSE,Accuracy,Precision,Recall,F1Score
104,0.131071,0.362037,0.779167,0.558333,0.558333,0.558333
105,0.13101,0.361953,0.779167,0.558333,0.558333,0.558333
106,0.13095,0.36187,0.779167,0.558333,0.558333,0.558333
107,0.130891,0.361789,0.779167,0.558333,0.558333,0.558333
108,0.130834,0.36171,0.779167,0.558333,0.558333,0.558333
109,0.130778,0.361633,0.779167,0.558333,0.558333,0.558333
110,0.130723,0.361557,0.779167,0.558333,0.558333,0.558333
111,0.13067,0.361483,0.779167,0.558333,0.558333,0.558333
112,0.130618,0.361411,0.779167,0.558333,0.558333,0.558333
113,0.130567,0.36134,0.779167,0.558333,0.558333,0.558333
114,0.130517,0.361271,0.779167,0.558333,0.558333,0.558333
115,0.130468,0.361203,0.779167,0.558333,0.558333,0.558333
116,0.13042,0.361137,0.779167,0.558333,0.558333,0.558333
117,0.130374,0.361073,0.779167,0.558333,0.558333,0.558333
118,0.130328,0.36101,0.779167,0.558333,0.558333,0.558333
119,0.130284,0.360949,0.779167,0.558333,0.558333,0.558333
120,0.130241,0.360889,0.779167,0.558333,0.558333,0.558333
121,0.130199,0.360831,0.779167,0.558333,0.558333,0.558333
122,0.130158,0.360774,0.779167,0.558333,0.558333,0.558333
123,0.130117,0.360718,0.779167,0.558333,0.558333,0.558333
124,0.130078,0.360664,0.779167,0.558333,0.558333,0.558333
125,0.13004,0.360611,0.779167,0.558333,0.558333,0.558333
126,0.130003,0.360559,0.779167,0.558333,0.558333,0.558333
127,0.129967,0.360509,0.779167,0.558333,0.558333,0.558333
128,0.129932,0.36046,0.779167,0.558333,0.558333,0.558333
129,0.129897,0.360413,0.779167,0.558333,0.558333,0.558333
130,0.129864,0.360366,0.779167,0.558333,0.558333,0.558333
131,0.129831,0.360321,0.779167,0.558333,0.558333,0.558333
132,0.1298,0.360277,0.779167,0.558333,0.558333,0.558333
133,0.129769,0.360234,0.779167,0.558333,0.558333,0.558333
134,0.129739,0.360193,0.775,0.55,0.55,0.55
135,0.12971,0.360152,0.775,0.55,0.55,0.55
136,0.129681,0.360113,0.775,0.55,0.55,0.55
137,0.129654,0.360075,0.775,0.55,0.55,0.55
138,0.129627,0.360038,0.775,0.55,0.55,0.55
139,0.129601,0.360002,0.775,0.55,0.55,0.55
140,0.129576,0.359967,0.775,0.55,0.55,0.55
141,0.129551,0.359933,0.775,0.55,0.55,0.55
142,0.129528,0.3599,0.775,0.55,0.55,0.55
143,0.129505,0.359868,0.775,0.55,0.55,0.55
144,0.129482,0.359836,0.775,0.55,0.55,0.55
145,0.12946,0.359806,0.775,0.55,0.55,0.55
146,0.129439,0.359777,0.775,0.55,0.55,0.55
147,0.129419,0.359749,0.775,0.55,0.55,0.55
148,0.129399,0.359721,0.775,0.55,0.55,0.55
149,0.12938,0.359694,0.775,0.55,0.55,0.55
150,0.129361,0.359668,0.770833,0.541667,0.541667,0.541667
151,0.129343,0.359643,0.770833,0.541667,0.541667,0.541667
152,0.129326,0.359619,0.766667,0.533333,0.533333,0.533333
153,0.129309,0.359596,0.766667,0.533333,0.533333,0.533333
154,0.129293,0.359573,0.770833,0.541667,0.541667,0.541667
155,0.129277,0.359551,0.770833,0.541667,0.541667,0.541667
156,0.129261,0.359529,0.770833,0.541667,0.541667,0.541667
157,0.129247,0.359509,0.770833,0.541667,0.541667,0.541667
158,0.129232,0.359489,0.770833,0.541667,0.541667,0.541667
159,0.129218,0.35947,0.770833,0.541667,0.541667,0.541667
160,0.129205,0.359451,0.770833,0.541667,0.541667,0.541667
161,0.129192,0.359433,0.770833,0.541667,0.541667,0.541667
162,0.129179,0.359415,0.770833,0.541667,0.541667,0.541667
163,0.129167,0.359398,0.770833,0.541667,0.541667,0.541667
164,0.129156,0.359382,0.770833,0.541667,0.541667,0.541667
165,0.129144,0.359366,0.770833,0.541667,0.541667,0.541667
166,0.129133,0.359351,0.770833,0.541667,0.541667,0.541667
167,0.129123,0.359336,0.770833,0.541667,0.541667,0.541667
168,0.129112,0.359322,0.770833,0.541667,0.541667,0.541667
169,0.129103,0.359309,0.770833,0.541667,0.541667,0.541667
170,0.129093,0.359295,0.770833,0.541667,0.541667,0.541667
171,0.129084,0.359282,0.770833,0.541667,0.541667,0.541667
172,0.129075,0.35927,0.770833,0.541667,0.541667,0.541667
173,0.129066,0.359258,0.770833,0.541667,0.541667,0.541667
174,0.129058,0.359247,0.770833,0.541667,0.541667,0.541667
175,0.12905,0.359236,0.770833,0.541667,0.541667,0.541667
176,0.129042,0.359225,0.775,0.55,0.55,0.55
177,0.129035,0.359214,0.775,0.55,0.55,0.55
178,0.129028,0.359204,0.775,0.55,0.55,0.55
179,0.129021,0.359195,0.775,0.55,0.55,0.55
180,0.129014,0.359186,0.775,0.55,0.55,0.55
181,0.129008,0.359177,0.775,0.55,0.55,0.55
182,0.129002,0.359168,0.775,0.55,0.55,0.55
183,0.128996,0.359159,0.775,0.55,0.55,0.55
184,0.12899,0.359151,0.775,0.55,0.55,0.55
185,0.128984,0.359144,0.775,0.55,0.55,0.55
186,0.128979,0.359136,0.775,0.55,0.55,0.55
187,0.128973,0.359129,0.775,0.55,0.55,0.55
188,0.128968,0.359122,0.775,0.55,0.55,0.55
189,0.128964,0.359115,0.770833,0.541667,0.541667,0.541667
190,0.128959,0.359108,0.770833,0.541667,0.541667,0.541667
191,0.128954,0.359102,0.770833,0.541667,0.541667,0.541667
192,0.12895,0.359096,0.770833,0.541667,0.541667,0.541667
193,0.128946,0.35909,0.770833,0.541667,0.541667,0.541667
194,0.128942,0.359084,0.770833,0.541667,0.541667,0.541667
195,0.128938,0.359079,0.770833,0.541667,0.541667,0.541667
196,0.128934,0.359073,0.770833,0.541667,0.541667,0.541667
197,0.12893,0.359068,0.770833,0.541667,0.541667,0.541667
198,0.128926,0.359063,0.770833,0.541667,0.541667,0.541667
199,0.128923,0.359058,0.770833,0.541667,0.541667,0.541667
200,0.128919,0.359054,0.770833,0.541667,0.541667,0.541667
201,0.128916,0.359049,0.770833,0.541667,0.541667,0.541667
202,0.128913,0.359045,0.770833,0.541667,0.541667,0.541667
203,0.12891,0.35904,0.770833,0.541667,0.541667,0.541667
204,0.128907,0.359036,0.770833,0.541667,0.541667,0.541667
205,0.128904,0.359032,0.770833,0.541667,0.541667,0.541667
206,0.128901,0.359028,0.770833,0.541667,0.541667,0.541667
207,0.128898,0.359024,0.770833,0.541667,0.541667,0.541667
208,0.128896,0.35902,0.770833,0.541667,0.541667,0.541667
209,0.128893,0.359017,0.770833,0.541667,0.541667,0.541667
210,0.12889,0.359013,0.770833,0.541667,0.541667,0.541667
211,0.128888,0.35901,0.770833,0.541667,0.541667,0.541667
212,0.128885,0.359006,0.770833,0.541667,0.541667,0.541667
213,0.128883,0.359003,0.770833,0.541667,0.541667,0.541667
214,0.128881,0.358999,0.770833,0.541667,0.541667,0.541667
215,0.128878,0.358996,0.770833,0.541667,0.541667,0.541667
216,0.128876,0.358993,0.770833,0.541667,0.541667,0.541667
217,0.128874,0.35899,0.770833,0.541667,0.541667,0.541667
218,0.128872,0.358987,0.770833,0.541667,0.541667,0.541667
219,0.128869,0.358984,0.770833,0.541667,0.541667,0.541667
220,0.128867,0.358981,0.770833,0.541667,0.541667,0.541667
221,0.128865,0.358978,0.770833,0.541667,0.541667,0.541667
222,0.128863,0.358975,0.770833,0.541667,0.541667,0.541667
223,0.128861,0.358972,0.770833,0.541667,0.541667,0.541667
224,0.128859,0.358969,0.770833,0.541667,0.541667,0.541667
225,0.128857,0.358967,0.770833,0.541667,0.541667,0.541667
226,0.128855,0.358964,0.770833,0.541667,0.541667,0.541667
227,0.128853,0.358961,0.770833,0.541667,0.541667,0.541667
228,0.128851,0.358958,0.770833,0.541667,0.541667,0.541667
229,0.128849,0.358956,0.775,0.55,0.55,0.55
230,0.128847,0.358953,0.775,0.55,0.55,0.55
231,0.128845,0.35895,0.775,0.55,0.55,0.55
232,0.128843,0.358948,0.775,0.55,0.55,0.55
233,0.128841,0.358945,0.775,0.55,0.55,0.55
234,0.12884,0.358942,0.775,0.55,0.55,0.55
235,0.128838,0.35894,0.775,0.55,0.55,0.55
236,0.128836,0.358937,0.770833,0.541667,0.541667,0.541667
237,0.128834,0.358934,0.770833,0.541667,0.541667,0.541667
238,0.128832,0.358932,0.770833,0.541667,0.541667,0.541667
239,0.12883,0.358929,0.770833,0.541667,0.541667,0.541667
240,0.128828,0.358926,0.770833,0.541667,0.541667,0.541667
241,0.128826,0.358924,0.770833,0.541667,0.541667,0.541667
242,0.128824,0.358921,0.770833,0.541667,0.541667,0.541667
243,0.128822,0.358918,0.770833,0.541667,0.541667,0.541667
244,0.12882,0.358916,0.770833,0.541667,0.541667,0.541667
245,0.128818,0.358913,0.770833,0.541667,0.541667,0.541667
246,0.128816,0.35891,0.770833,0.541667,0.541667,0.541667
247,0.128814,0.358907,0.770833,0.541667,0.541667,0.541667
248,0.128812,0.358905,0.770833,0.541667,0.541667,0.541667
249,0.12881,0.358902,0.770833,0.541667,0.541667,0.541667
250,0.128808,0.358899,0.770833,0.541667,0.541667,0.541667
251,0.128806,0.358896,0.770833,0.541667,0.541667,0.541667
252,0.128804,0.358893,0.775,0.55,0.55,0.55
253,0.128802,0.35889,0.775,0.55,0.55,0.55
254,0.1288,0.358888,0.775,0.55,0.55,0.55
255,0.128798,0.358885,0.775,0.55,0.55,0.55
256,0.128796,0.358882,0.775,0.55,0.55,0.55
257,0.128794,0.358879,0.775,0.55,0.55,0.55
258,0.128792,0.358876,0.775,0.55,0.55,0.55
259,0.12879,0.358873,0.775,0.55,0.55,0.55
260,0.128788,0.35887,0.775,0.55,0.55,0.55
261,0.128785,0.358867,0.775,0.55,0.55,0.55
262,0.128783,0.358864,0.775,0.55,0.55,0.55
263,0.128781,0.358861,0.775,0.55,0.55,0.55
264,0.128779,0.358857,0.775,0.55,0.55,0.55
265,0.128776,0.358854,0.779167,0.558333,0.558333,0.558333
266,0.128774,0.358851,0.779167,0.558333,0.558333,0.558333
267,0.128772,0.358848,0.779167,0.558333,0.558333,0.558333
268,0.12877,0.358845,0.779167,0.558333,0.558333,0.558333
269,0.128767,0.358841,0.779167,0.558333,0.558333,0.558333
270,0.128765,0.358838,0.779167,0.558333,0.558333,0.558333
271,0.128762,0.358835,0.779167,0.558333,0.558333,0.558333
272,0.12876,0.358832,0.779167,0.558333,0.558333,0.558333
273,0.128758,0.358828,0.779167,0.558333,0.558333,0.558333
274,0.128755,0.358825,0.779167,0.558333,0.558333,0.558333
275,0.128753,0.358821,0.779167,0.558333,0.558333,0.558333
276,0.12875,0.358818,0.779167,0.558333,0.558333,0.558333
277,0.128748,0.358814,0.779167,0.558333,0.558333,0.558333
278,0.128745,0.358811,0.779167,0.558333,0.558333,0.558333
279,0.128743,0.358807,0.779167,0.558333,0.558333,0.558333
280,0.12874,0.358804,0.779167,0.558333,0.558333,0.558333
281,0.128738,0.3588,0.779167,0.558333,0.558333,0.558333
282,0.128735,0.358797,0.779167,0.558333,0.558333,0.558333
283,0.128732,0.358793,0.779167,0.558333,0.558333,0.558333
284,0.12873,0.358789,0.779167,0.558333,0.558333,0.558333
285,0.128727,0.358786,0.779167,0.558333,0.558333,0.558333
286,0.128725,0.358782,0.779167,0.558333,0.558333,0.558333
287,0.128722,0.358778,0.779167,0.558333,0.558333,0.558333
288,0.128719,0.358775,0.779167,0.558333,0.558333,0.558333
289,0.128716,0.358771,0.779167,0.558333,0.558333,0.558333
290,0.128714,0.358767,0.779167,0.558333,0.558333,0.558333
291,0.128711,0.358763,0.779167,0.558333,0.558333,0.558333
292,0.128708,0.358759,0.779167,0.558333,0.558333,0.558333
293,0.128705,0.358755,0.783333,0.566667,0.566667,0.566667
294,0.128703,0.358751,0.783333,0.566667,0.566667,0.566667
295,0.1287,0.358748,0.783333,0.566667,0.566667,0.566667
296,0.128697,0.358744,0.783333,0.566667,0.566667,0.566667
297,0.128694,0.35874,0.783333,0.566667,0.566667,0.566667
298,0.128691,0.358736,0.783333,0.566667,0.566667,0.566667
299,0.128688,0.358732,0.783333,0.566667,0.566667,0.566667
300,0.128685,0.358727,0.783333,0.566667,0.566667,0.566667
301,0.128682,0.358723,0.783333,0.566667,0.566667,0.566667
302,0.12868,0.358719,0.783333,0.566667,0.566667,0.566667
303,0.128677,0.358715,0.783333,0.566667,0.566667,0.566667
304,0.128674,0.358711,0.783333,0.566667,0.566667,0.566667
305,0.128671,0.358707,0.783333,0.566667,0.566667,0.566667
306,0.128668,0.358703,0.783333,0.566667,0.566667,0.566667
307,0.128665,0.358699,0.783333,0.566667,0.566667,0.566667
308,0.128662,0.358694,0.783333,0.566667,0.566667,0.566667
309,0.128659,0.35869,0.783333,0.566667,0.566667,0.566667
310,0.128656,0.358686,0.783333,0.566667,0.566667,0.566667
311,0.128652,0.358682,0.783333,0.566667,0.566667,0.566667
312,0.128649,0.358677,0.783333,0.566667,0.566667,0.566667
313,0.128646,0.358673,0.783333,0.566667,0.566667,0.566667
314,0.128643,0.358669,0.783333,0.566667,0.566667,0.566667
315,0.12864,0.358664,0.783333,0.566667,0.566667,0.566667
316,0.128637,0.35866,0.783333,0.566667,0.566667,0.566667
317,0.128634,0.358656,0.783333,0.566667,0.566667,0.566667
318,0.128631,0.358651,0.783333,0.566667,0.566667,0.566667
319,0.128628,0.358647,0.783333,0.566667,0.566667,0.566667
320,0.128624,0.358642,0.783333,0.566667,0.566667,0.566667
321,0.128621,0.358638,0.783333,0.566667,0.566667,0.566667
322,0.128618,0.358633,0.783333,0.566667,0.566667,0.566667
323,0.128615,0.358629,0.783333,0.566667,0.566667,0.566667
324,0.128612,0.358625,0.783333,0.566667,0.566667,0.566667
325,0.128608,0.35862,0.783333,0.566667,0.566667,0.566667
326,0.128605,0.358616,0.783333,0.566667,0.566667,0.566667
327,0.128602,0.358611,0.783333,0.566667,0.566667,0.566667
328,0.128599,0.358606,0.783333,0.566667,0.566667,0.566667
329,0.128595,0.358602,0.783333,0.566667,0.566667,0.566667
330,0.128592,0.358597,0.783333,0.566667,0.566667,0.566667
331,0.128589,0.358593,0.783333,0.566667,0.566667,0.566667
332,0.128586,0.358588,0.783333,0.566667,0.566667,0.566667
333,0.128582,0.358584,0.783333,0.566667,0.566667,0.566667
334,0.128579,0.358579,0.783333,0.566667,0.566667,0.566667
335,0.128576,0.358574,0.7875,0.575,0.575,0.575
336,0.128572,0.35857,0.7875,0.575,0.575,0.575
337,0.128569,0.358565,0.7875,0.575,0.575,0.575
338,0.128566,0.358561,0.7875,0.575,0.575,0.575
339,0.128562,0.358556,0.7875,0.575,0.575,0.575
340,0.128559,0.358551,0.7875,0.575,0.575,0.575
341,0.128556,0.358547,0.7875,0.575,0.575,0.575
342,0.128552,0.358542,0.7875,0.575,0.575,0.575
343,0.128549,0.358537,0.7875,0.575,0.575,0.575
344,0.128546,0.358533,0.7875,0.575,0.575,0.575
345,0.128542,0.358528,0.7875,0.575,0.575,0.575
346,0.128539,0.358523,0.7875,0.575,0.575,0.575
347,0.128536,0.358519,0.7875,0.575,0.575,0.575
348,0.128532,0.358514,0.7875,0.575,0.575,0.575
349,0.128529,0.358509,0.7875,0.575,0.575,0.575
350,0.128525,0.358504,0.7875,0.575,0.575,0.575
351,0.128522,0.3585,0.7875,0.575,0.575,0.575
352,0.128519,0.358495,0.7875,0.575,0.575,0.575
353,0.128515,0.35849,0.7875,0.575,0.575,0.575
354,0.128512,0.358486,0.7875,0.575,0.575,0.575
355,0.128508,0.358481,0.7875,0.575,0.575,0.575
356,0.128505,0.358476,0.7875,0.575,0.575,0.575
357,0.128502,0.358471,0.7875,0.575,0.575,0.575
358,0.128498,0.358467,0.7875,0.575,0.575,0.575
359,0.128495,0.358462,0.7875,0.575,0.575,0.575
360,0.128491,0.358457,0.7875,0.575,0.575,0.575
361,0.128488,0.358452,0.7875,0.575,0.575,0.575
362,0.128485,0.358448,0.7875,0.575,0.575,0.575
363,0.128481,0.358443,0.7875,0.575,0.575,0.575
364,0.128478,0.358438,0.7875,0.575,0.575,0.575
365,0.128474,0.358433,0.7875,0.575,0.575,0.575
366,0.128471,0.358429,0.7875,0.575,0.575,0.575
367,0.128468,0.358424,0.7875,0.575,0.575,0.575
368,0.128464,0.358419,0.7875,0.575,0.575,0.575
369,0.128461,0.358414,0.7875,0.575,0.575,0.575
370,0.128457,0.35841,0.7875,0.575,0.575,0.575
371,0.128454,0.358405,0.7875,0.575,0.575,0.575
372,0.128451,0.3584,0.7875,0.575,0.575,0.575
373,0.128447,0.358395,0.7875,0.575,0.575,0.575
374,0.128444,0.35839,0.7875,0.575,0.575,0.575
375,0.12844,0.358386,0.7875,0.575,0.575,0.575
376,0.128437,0.358381,0.7875,0.575,0.575,0.575
377,0.128434,0.358376,0.7875,0.575,0.575,0.575
378,0.12843,0.358372,0.7875,0.575,0.575,0.575
379,0.128427,0.358367,0.7875,0.575,0.575,0.575
380,0.128423,0.358362,0.7875,0.575,0.575,0.575
381,0.12842,0.358357,0.7875,0.575,0.575,0.575
382,0.128417,0.358353,0.7875,0.575,0.575,0.575
383,0.128413,0.358348,0.7875,0.575,0.575,0.575
384,0.12841,0.358343,0.7875,0.575,0.575,0.575
385,0.128406,0.358338,0.7875,0.575,0.575,0.575
386,0.128403,0.358334,0.7875,0.575,0.575,0.575
387,0.1284,0.358329,0.7875,0.575,0.575,0.575
388,0.128396,0.358324,0.7875,0.575,0.575,0.575
389,0.128393,0.358319,0.7875,0.575,0.575,0.575
390,0.128389,0.358315,0.7875,0.575,0.575,0.575
391,0.128386,0.35831,0.7875,0.575,0.575,0.575
392,0.128383,0.358305,0.7875,0.575,0.575,0.575
393,0.128379,0.358301,0.7875,0.575,0.575,0.575
394,0.128376,0.358296,0.7875,0.575,0.575,0.575
395,0.128373,0.358291,0.7875,0.575,0.575,0.575
396,0.128369,0.358287,0.7875,0.575,0.575,0.575
397,0.128366,0.358282,0.7875,0.575,0.575,0.575
398,0.128363,0.358277,0.7875,0.575,0.575,0.575
399,0.128359,0.358273,0.7875,0.575,0.575,0.575
400,0.128356,0.358268,0.7875,0.575,0.575,0.575
401,0.128353,0.358263,0.7875,0.575,0.575,0.575
402,0.128349,0.358259,0.7875,0.575,0.575,0.575
403,0.128346,0.358254,0.7875,0.575,0.575,0.575
