Epoch,MSE,RMSE,Accuracy,Precision,Recall,F1Score
1,0.187288,0.432767,0.6625,0.325,0.325,0.325
2,0.183893,0.428827,0.679167,0.358333,0.358333,0.358333
3,0.18086,0.425277,0.704167,0.408333,0.408333,0.408333
4,0.178384,0.422355,0.725,0.45,0.45,0.45
5,0.176185,0.419744,0.733333,0.466667,0.466667,0.466667
6,0.174135,0.417295,0.7625,0.525,0.525,0.525
7,0.172157,0.414918,0.766667,0.533333,0.533333,0.533333
8,0.170205,0.412559,0.779167,0.558333,0.558333,0.558333
9,0.168255,0.41019,0.795833,0.591667,0.591667,0.591667
10,0.166298,0.407797,0.7875,0.575,0.575,0.575
11,0.164334,0.405381,0.7875,0.575,0.575,0.575
12,0.16237,0.402951,0.795833,0.591667,0.591667,0.591667
13,0.160415,0.400519,0.804167,0.608333,0.608333,0.608333
14,0.158482,0.398098,0.804167,0.608333,0.608333,0.608333
15,0.156583,0.395706,0.804167,0.608333,0.608333,0.608333
16,0.154728,0.393355,0.804167,0.608333,0.608333,0.608333
17,0.152926,0.391058,0.8125,0.625,0.625,0.625
18,0.151185,0.388825,0.816667,0.633333,0.633333,0.633333
19,0.14951,0.386666,0.820833,0.641667,0.641667,0.641667
20,0.147906,0.384586,0.820833,0.641667,0.641667,0.641667
21,0.146374,0.382589,0.820833,0.641667,0.641667,0.641667
22,0.144915,0.380677,0.820833,0.641667,0.641667,0.641667
23,0.143529,0.378853,0.820833,0.641667,0.641667,0.641667
24,0.142215,0.377114,0.820833,0.641667,0.641667,0.641667
25,0.14097,0.37546,0.820833,0.641667,0.641667,0.641667
26,0.139793,0.37389,0.820833,0.641667,0.641667,0.641667
27,0.138681,0.372399,0.816667,0.633333,0.633333,0.633333
28,0.137631,0.370986,0.816667,0.633333,0.633333,0.633333
29,0.13664,0.369648,0.816667,0.633333,0.633333,0.633333
30,0.135704,0.36838,0.820833,0.641667,0.641667,0.641667
31,0.134821,0.36718,0.820833,0.641667,0.641667,0.641667
32,0.133988,0.366044,0.820833,0.641667,0.641667,0.641667
33,0.133202,0.364968,0.820833,0.641667,0.641667,0.641667
34,0.13246,0.36395,0.820833,0.641667,0.641667,0.641667
35,0.131759,0.362987,0.825,0.65,0.65,0.65
36,0.131098,0.362075,0.825,0.65,0.65,0.65
37,0.130473,0.361211,0.820833,0.641667,0.641667,0.641667
38,0.129883,0.360393,0.820833,0.641667,0.641667,0.641667
39,0.129325,0.359618,0.820833,0.641667,0.641667,0.641667
40,0.128798,0.358884,0.820833,0.641667,0.641667,0.641667
41,0.128299,0.358188,0.825,0.65,0.65,0.65
42,0.127827,0.357529,0.825,0.65,0.65,0.65
43,0.12738,0.356904,0.825,0.65,0.65,0.65
44,0.126957,0.356311,0.825,0.65,0.65,0.65
45,0.126557,0.355748,0.825,0.65,0.65,0.65
46,0.126177,0.355215,0.825,0.65,0.65,0.65
47,0.125818,0.354708,0.820833,0.641667,0.641667,0.641667
48,0.125478,0.354228,0.820833,0.641667,0.641667,0.641667
49,0.125155,0.353772,0.820833,0.641667,0.641667,0.641667
50,0.124849,0.35334,0.820833,0.641667,0.641667,0.641667
51,0.12456,0.35293,0.820833,0.641667,0.641667,0.641667
