Epoch,MSE,RMSE,Accuracy,Precision,Recall,F1Score
1,0.155764,0.394669,0.768667,0.537333,0.537333,0.537333
2,0.154287,0.392794,0.769333,0.538667,0.538667,0.538667
3,0.152628,0.390677,0.769333,0.538667,0.538667,0.538667
4,0.150528,0.38798,0.772667,0.545333,0.545333,0.545333
5,0.148945,0.385935,0.780667,0.561333,0.561333,0.561333
6,0.147915,0.384597,0.782667,0.565333,0.565333,0.565333
7,0.147275,0.383764,0.786,0.572,0.572,0.572
8,0.146891,0.383263,0.788,0.576,0.576,0.576
9,0.146673,0.382979,0.79,0.58,0.58,0.58
10,0.146565,0.382838,0.796,0.592,0.592,0.592
11,0.146527,0.382789,0.796667,0.593333,0.593333,0.593333
12,0.146536,0.3828,0.795333,0.590667,0.590667,0.590667
13,0.146574,0.38285,0.795333,0.590667,0.590667,0.590667
14,0.14663,0.382923,0.798,0.596,0.596,0.596
15,0.146696,0.383009,0.798667,0.597333,0.597333,0.597333
16,0.146766,0.3831,0.797333,0.594667,0.594667,0.594667
17,0.146837,0.383193,0.796667,0.593333,0.593333,0.593333
18,0.146907,0.383284,0.796667,0.593333,0.593333,0.593333
19,0.146974,0.383372,0.797333,0.594667,0.594667,0.594667
20,0.147038,0.383455,0.797333,0.594667,0.594667,0.594667
21,0.147097,0.383532,0.797333,0.594667,0.594667,0.594667
22,0.147152,0.383604,0.797333,0.594667,0.594667,0.594667
23,0.147202,0.38367,0.797333,0.594667,0.594667,0.594667
24,0.147249,0.38373,0.796667,0.593333,0.593333,0.593333
25,0.147291,0.383785,0.796667,0.593333,0.593333,0.593333
26,0.147329,0.383834,0.796667,0.593333,0.593333,0.593333
27,0.147363,0.383879,0.796667,0.593333,0.593333,0.593333
28,0.147394,0.38392,0.796667,0.593333,0.593333,0.593333
29,0.147422,0.383956,0.796667,0.593333,0.593333,0.593333
30,0.147447,0.383988,0.798,0.596,0.596,0.596
31,0.147469,0.384017,0.798,0.596,0.596,0.596
32,0.147489,0.384043,0.798,0.596,0.596,0.596
33,0.147506,0.384066,0.798,0.596,0.596,0.596
