Epoch,MSE,RMSE,Accuracy,Precision,Recall,F1Score
1,0.11423,0.33798,0.828125,0.65625,0.65625,0.65625
2,0.123822,0.351884,0.811875,0.62375,0.62375,0.62375
3,0.104308,0.322967,0.85125,0.7025,0.7025,0.7025
4,0.0845103,0.290707,0.888125,0.77625,0.77625,0.77625
5,0.069463,0.263558,0.91625,0.8325,0.8325,0.8325
6,0.0582375,0.241325,0.934375,0.86875,0.86875,0.86875
7,0.0498945,0.223371,0.94625,0.8925,0.8925,0.8925
8,0.0438036,0.209293,0.9525,0.905,0.905,0.905
9,0.039363,0.198401,0.95625,0.9125,0.9125,0.9125
10,0.0360943,0.189985,0.95875,0.9175,0.9175,0.9175
11,0.033652,0.183445,0.959375,0.91875,0.91875,0.91875
12,0.0317943,0.17831,0.960625,0.92125,0.92125,0.92125
13,0.0303536,0.174223,0.961875,0.92375,0.92375,0.92375
14,0.0292141,0.170921,0.961875,0.92375,0.92375,0.92375
15,0.0282958,0.168213,0.963125,0.92625,0.92625,0.92625
16,0.0275426,0.16596,0.963125,0.92625,0.92625,0.92625
17,0.026915,0.164058,0.963125,0.92625,0.92625,0.92625
18,0.0263847,0.162434,0.9625,0.925,0.925,0.925
19,0.025931,0.161031,0.9625,0.925,0.925,0.925
20,0.0255385,0.159808,0.9625,0.925,0.925,0.925
21,0.0251956,0.158731,0.96375,0.9275,0.9275,0.9275
22,0.0248935,0.157777,0.96375,0.9275,0.9275,0.9275
23,0.0246254,0.156925,0.964375,0.92875,0.92875,0.92875
24,0.0243856,0.156159,0.965,0.93,0.93,0.93
25,0.0241699,0.155467,0.965625,0.93125,0.93125,0.93125
26,0.0239748,0.154838,0.96625,0.9325,0.9325,0.9325
27,0.0237973,0.154264,0.96625,0.9325,0.9325,0.9325
28,0.0236351,0.153737,0.96625,0.9325,0.9325,0.9325
29,0.0234863,0.153252,0.966875,0.93375,0.93375,0.93375
30,0.0233491,0.152804,0.966875,0.93375,0.93375,0.93375
31,0.0232223,0.152389,0.9675,0.935,0.935,0.935
32,0.0231047,0.152002,0.968125,0.93625,0.93625,0.93625
33,0.0229952,0.151642,0.968125,0.93625,0.93625,0.93625
34,0.0228931,0.151305,0.968125,0.93625,0.93625,0.93625
35,0.0227976,0.150989,0.96875,0.9375,0.9375,0.9375
36,0.0227081,0.150692,0.96875,0.9375,0.9375,0.9375
37,0.022624,0.150413,0.96875,0.9375,0.9375,0.9375
38,0.0225449,0.15015,0.96875,0.9375,0.9375,0.9375
39,0.0224704,0.149901,0.96875,0.9375,0.9375,0.9375
40,0.0224002,0.149667,0.96875,0.9375,0.9375,0.9375
41,0.0223338,0.149445,0.969375,0.93875,0.93875,0.93875
42,0.022271,0.149235,0.969375,0.93875,0.93875,0.93875
43,0.0222117,0.149036,0.969375,0.93875,0.93875,0.93875
