Epoch,MSE,RMSE,Accuracy,Precision,Recall,F1Score
1,0.181323,0.42582,0.769333,0.538667,0.538667,0.538667
2,0.179725,0.42394,0.769333,0.538667,0.538667,0.538667
3,0.178103,0.422022,0.769333,0.538667,0.538667,0.538667
4,0.176464,0.420076,0.769333,0.538667,0.538667,0.538667
5,0.174825,0.418121,0.769333,0.538667,0.538667,0.538667
6,0.173202,0.416175,0.769333,0.538667,0.538667,0.538667
7,0.171611,0.41426,0.769333,0.538667,0.538667,0.538667
8,0.170067,0.412392,0.769333,0.538667,0.538667,0.538667
9,0.168582,0.410587,0.769333,0.538667,0.538667,0.538667
10,0.167167,0.40886,0.769333,0.538667,0.538667,0.538667
11,0.16583,0.407222,0.769333,0.538667,0.538667,0.538667
12,0.164579,0.405684,0.769333,0.538667,0.538667,0.538667
13,0.16342,0.404253,0.769333,0.538667,0.538667,0.538667
14,0.162357,0.402936,0.769333,0.538667,0.538667,0.538667
15,0.161391,0.401735,0.769333,0.538667,0.538667,0.538667
16,0.160522,0.400652,0.769333,0.538667,0.538667,0.538667
17,0.159745,0.399681,0.769333,0.538667,0.538667,0.538667
18,0.159055,0.398817,0.769333,0.538667,0.538667,0.538667
19,0.158444,0.398051,0.769333,0.538667,0.538667,0.538667
20,0.157905,0.397373,0.769333,0.538667,0.538667,0.538667
21,0.157429,0.396773,0.769333,0.538667,0.538667,0.538667
22,0.157008,0.396242,0.769333,0.538667,0.538667,0.538667
23,0.156634,0.395771,0.769333,0.538667,0.538667,0.538667
24,0.156302,0.395351,0.769333,0.538667,0.538667,0.538667
25,0.156005,0.394975,0.769333,0.538667,0.538667,0.538667
26,0.155739,0.394638,0.769333,0.538667,0.538667,0.538667
27,0.155498,0.394333,0.769333,0.538667,0.538667,0.538667
28,0.15528,0.394056,0.769333,0.538667,0.538667,0.538667
29,0.155081,0.393803,0.769333,0.538667,0.538667,0.538667
30,0.154898,0.393571,0.769333,0.538667,0.538667,0.538667
31,0.154729,0.393357,0.769333,0.538667,0.538667,0.538667
32,0.154572,0.393157,0.769333,0.538667,0.538667,0.538667
33,0.154426,0.392971,0.769333,0.538667,0.538667,0.538667
34,0.154288,0.392795,0.769333,0.538667,0.538667,0.538667
35,0.154158,0.392629,0.769333,0.538667,0.538667,0.538667
36,0.154034,0.392472,0.769333,0.538667,0.538667,0.538667
37,0.153916,0.392321,0.769333,0.538667,0.538667,0.538667
38,0.153803,0.392177,0.769333,0.538667,0.538667,0.538667
39,0.153693,0.392038,0.769333,0.538667,0.538667,0.538667
40,0.153588,0.391903,0.769333,0.538667,0.538667,0.538667
41,0.153485,0.391772,0.769333,0.538667,0.538667,0.538667
42,0.153385,0.391644,0.769333,0.538667,0.538667,0.538667
43,0.153288,0.39152,0.769333,0.538667,0.538667,0.538667
44,0.153192,0.391397,0.769333,0.538667,0.538667,0.538667
45,0.153098,0.391277,0.769333,0.538667,0.538667,0.538667
46,0.153006,0.391159,0.769333,0.538667,0.538667,0.538667
47,0.152914,0.391043,0.769333,0.538667,0.538667,0.538667
48,0.152824,0.390928,0.769333,0.538667,0.538667,0.538667
