Epoch,MSE,RMSE,Accuracy,Precision,Recall,F1Score
1,0.157645,0.397046,0.769333,0.538667,0.538667,0.538667
2,0.157045,0.396289,0.769333,0.538667,0.538667,0.538667
3,0.156496,0.395596,0.769333,0.538667,0.538667,0.538667
4,0.155993,0.394959,0.769333,0.538667,0.538667,0.538667
5,0.155532,0.394375,0.769333,0.538667,0.538667,0.538667
6,0.155109,0.393839,0.769333,0.538667,0.538667,0.538667
7,0.154722,0.393347,0.769333,0.538667,0.538667,0.538667
8,0.154367,0.392895,0.769333,0.538667,0.538667,0.538667
9,0.154041,0.392481,0.769333,0.538667,0.538667,0.538667
10,0.153742,0.3921,0.769333,0.538667,0.538667,0.538667
11,0.153468,0.39175,0.769333,0.538667,0.538667,0.538667
12,0.153216,0.391428,0.769333,0.538667,0.538667,0.538667
13,0.152984,0.391132,0.769333,0.538667,0.538667,0.538667
14,0.152771,0.390859,0.769333,0.538667,0.538667,0.538667
15,0.152575,0.390608,0.769333,0.538667,0.538667,0.538667
16,0.152394,0.390376,0.769333,0.538667,0.538667,0.538667
17,0.152227,0.390162,0.769333,0.538667,0.538667,0.538667
18,0.152072,0.389964,0.769333,0.538667,0.538667,0.538667
19,0.151929,0.389781,0.769333,0.538667,0.538667,0.538667
20,0.151797,0.389611,0.769333,0.538667,0.538667,0.538667
21,0.151674,0.389453,0.769333,0.538667,0.538667,0.538667
22,0.15156,0.389307,0.769333,0.538667,0.538667,0.538667
23,0.151453,0.38917,0.769333,0.538667,0.538667,0.538667
24,0.151354,0.389042,0.769333,0.538667,0.538667,0.538667
25,0.151261,0.388923,0.769333,0.538667,0.538667,0.538667
26,0.151174,0.388812,0.769333,0.538667,0.538667,0.538667
27,0.151093,0.388707,0.769333,0.538667,0.538667,0.538667
28,0.151017,0.388609,0.769333,0.538667,0.538667,0.538667
29,0.150945,0.388516,0.769333,0.538667,0.538667,0.538667
30,0.150877,0.388429,0.769333,0.538667,0.538667,0.538667
31,0.150813,0.388347,0.769333,0.538667,0.538667,0.538667
32,0.150753,0.38827,0.769333,0.538667,0.538667,0.538667
33,0.150696,0.388196,0.769333,0.538667,0.538667,0.538667
34,0.150642,0.388127,0.769333,0.538667,0.538667,0.538667
35,0.150591,0.388061,0.769333,0.538667,0.538667,0.538667
36,0.150542,0.387998,0.769333,0.538667,0.538667,0.538667
37,0.150496,0.387938,0.769333,0.538667,0.538667,0.538667
38,0.150452,0.387882,0.769333,0.538667,0.538667,0.538667
39,0.15041,0.387828,0.769333,0.538667,0.538667,0.538667
40,0.150371,0.387776,0.769333,0.538667,0.538667,0.538667
41,0.150333,0.387727,0.769333,0.538667,0.538667,0.538667
42,0.150296,0.38768,0.769333,0.538667,0.538667,0.538667
43,0.150261,0.387636,0.769333,0.538667,0.538667,0.538667
44,0.150228,0.387593,0.769333,0.538667,0.538667,0.538667
45,0.150197,0.387552,0.769333,0.538667,0.538667,0.538667
46,0.150166,0.387513,0.769333,0.538667,0.538667,0.538667
47,0.150137,0.387475,0.769333,0.538667,0.538667,0.538667
48,0.150109,0.387439,0.769333,0.538667,0.538667,0.538667
49,0.150083,0.387405,0.769333,0.538667,0.538667,0.538667
50,0.150057,0.387372,0.769333,0.538667,0.538667,0.538667
51,0.150032,0.38734,0.769333,0.538667,0.538667,0.538667
52,0.150009,0.38731,0.769333,0.538667,0.538667,0.538667
53,0.149986,0.387281,0.769333,0.538667,0.538667,0.538667
54,0.149965,0.387253,0.769333,0.538667,0.538667,0.538667
55,0.149944,0.387226,0.769333,0.538667,0.538667,0.538667
56,0.149924,0.3872,0.769333,0.538667,0.538667,0.538667
57,0.149905,0.387176,0.769333,0.538667,0.538667,0.538667
58,0.149887,0.387152,0.769333,0.538667,0.538667,0.538667
59,0.149869,0.387129,0.769333,0.538667,0.538667,0.538667
60,0.149852,0.387107,0.769333,0.538667,0.538667,0.538667
61,0.149836,0.387086,0.769333,0.538667,0.538667,0.538667
62,0.14982,0.387066,0.769333,0.538667,0.538667,0.538667
63,0.149805,0.387047,0.769333,0.538667,0.538667,0.538667
64,0.149791,0.387028,0.769333,0.538667,0.538667,0.538667
65,0.149777,0.387011,0.769333,0.538667,0.538667,0.538667
66,0.149764,0.386994,0.769333,0.538667,0.538667,0.538667
67,0.149751,0.386977,0.769333,0.538667,0.538667,0.538667
68,0.149739,0.386961,0.769333,0.538667,0.538667,0.538667
69,0.149727,0.386946,0.769333,0.538667,0.538667,0.538667
70,0.149716,0.386932,0.769333,0.538667,0.538667,0.538667
71,0.149705,0.386918,0.769333,0.538667,0.538667,0.538667
72,0.149695,0.386904,0.769333,0.538667,0.538667,0.538667
73,0.149685,0.386892,0.769333,0.538667,0.538667,0.538667
74,0.149676,0.386879,0.769333,0.538667,0.538667,0.538667
75,0.149666,0.386867,0.769333,0.538667,0.538667,0.538667
76,0.149658,0.386856,0.769333,0.538667,0.538667,0.538667
77,0.149649,0.386845,0.769333,0.538667,0.538667,0.538667
78,0.149641,0.386835,0.769333,0.538667,0.538667,0.538667
79,0.149633,0.386825,0.769333,0.538667,0.538667,0.538667
80,0.149626,0.386815,0.769333,0.538667,0.538667,0.538667
81,0.149619,0.386806,0.769333,0.538667,0.538667,0.538667
82,0.149612,0.386797,0.769333,0.538667,0.538667,0.538667
83,0.149605,0.386788,0.769333,0.538667,0.538667,0.538667
84,0.149599,0.38678,0.769333,0.538667,0.538667,0.538667
85,0.149593,0.386772,0.769333,0.538667,0.538667,0.538667
86,0.149587,0.386765,0.769333,0.538667,0.538667,0.538667
87,0.149581,0.386758,0.769333,0.538667,0.538667,0.538667
88,0.149576,0.386751,0.769333,0.538667,0.538667,0.538667
89,0.149571,0.386744,0.769333,0.538667,0.538667,0.538667
90,0.149566,0.386738,0.769333,0.538667,0.538667,0.538667
91,0.149561,0.386731,0.769333,0.538667,0.538667,0.538667
92,0.149557,0.386726,0.769333,0.538667,0.538667,0.538667
93,0.149552,0.38672,0.769333,0.538667,0.538667,0.538667
94,0.149548,0.386714,0.769333,0.538667,0.538667,0.538667
95,0.149544,0.386709,0.769333,0.538667,0.538667,0.538667
96,0.14954,0.386704,0.769333,0.538667,0.538667,0.538667
97,0.149536,0.386699,0.769333,0.538667,0.538667,0.538667
98,0.149533,0.386695,0.769333,0.538667,0.538667,0.538667
99,0.149529,0.38669,0.769333,0.538667,0.538667,0.538667
100,0.149526,0.386686,0.769333,0.538667,0.538667,0.538667
101,0.149523,0.386682,0.769333,0.538667,0.538667,0.538667
102,0.14952,0.386678,0.769333,0.538667,0.538667,0.538667
103,0.149517,0.386674,0.769333,0.538667,0.538667,0.538667
104,0.149514,0.386671,0.769333,0.538667,0.538667,0.538667
105,0.149512,0.386667,0.769333,0.538667,0.538667,0.538667
106,0.149509,0.386664,0.769333,0.538667,0.538667,0.538667
107,0.149507,0.386661,0.769333,0.538667,0.538667,0.538667
108,0.149504,0.386658,0.769333,0.538667,0.538667,0.538667
109,0.149502,0.386655,0.769333,0.538667,0.538667,0.538667
110,0.1495,0.386652,0.769333,0.538667,0.538667,0.538667
111,0.149497,0.386649,0.769333,0.538667,0.538667,0.538667
112,0.149495,0.386646,0.769333,0.538667,0.538667,0.538667
113,0.149493,0.386644,0.769333,0.538667,0.538667,0.538667
114,0.149492,0.386641,0.769333,0.538667,0.538667,0.538667
115,0.14949,0.386639,0.769333,0.538667,0.538667,0.538667
116,0.149488,0.386637,0.769333,0.538667,0.538667,0.538667
117,0.149486,0.386635,0.769333,0.538667,0.538667,0.538667
118,0.149485,0.386633,0.769333,0.538667,0.538667,0.538667
119,0.149483,0.386631,0.769333,0.538667,0.538667,0.538667
120,0.149482,0.386629,0.769333,0.538667,0.538667,0.538667
121,0.14948,0.386627,0.769333,0.538667,0.538667,0.538667
122,0.149479,0.386625,0.769333,0.538667,0.538667,0.538667
123,0.149478,0.386623,0.769333,0.538667,0.538667,0.538667
124,0.149476,0.386622,0.769333,0.538667,0.538667,0.538667
125,0.149475,0.38662,0.769333,0.538667,0.538667,0.538667
126,0.149474,0.386618,0.769333,0.538667,0.538667,0.538667
127,0.149473,0.386617,0.769333,0.538667,0.538667,0.538667
128,0.149472,0.386615,0.769333,0.538667,0.538667,0.538667
129,0.14947,0.386614,0.769333,0.538667,0.538667,0.538667
130,0.149469,0.386613,0.769333,0.538667,0.538667,0.538667
131,0.149468,0.386611,0.769333,0.538667,0.538667,0.538667
132,0.149467,0.38661,0.769333,0.538667,0.538667,0.538667
133,0.149467,0.386609,0.769333,0.538667,0.538667,0.538667
134,0.149466,0.386608,0.769333,0.538667,0.538667,0.538667
135,0.149465,0.386607,0.769333,0.538667,0.538667,0.538667
136,0.149464,0.386606,0.769333,0.538667,0.538667,0.538667
137,0.149463,0.386605,0.769333,0.538667,0.538667,0.538667
138,0.149462,0.386604,0.769333,0.538667,0.538667,0.538667
139,0.149462,0.386603,0.769333,0.538667,0.538667,0.538667
140,0.149461,0.386602,0.769333,0.538667,0.538667,0.538667
141,0.14946,0.386601,0.769333,0.538667,0.538667,0.538667
142,0.149459,0.3866,0.769333,0.538667,0.538667,0.538667
143,0.149459,0.386599,0.769333,0.538667,0.538667,0.538667
