Epoch,MSE,RMSE,Accuracy,Precision,Recall,F1Score
1,-nan,-nan,0.625,0.25,0.25,0.25
2,-nan,-nan,0.625,0.25,0.25,0.25
3,-nan,-nan,0.625,0.25,0.25,0.25
4,-nan,-nan,0.625,0.25,0.25,0.25
5,-nan,-nan,0.625,0.25,0.25,0.25
6,-nan,-nan,0.625,0.25,0.25,0.25
7,-nan,-nan,0.625,0.25,0.25,0.25
8,-nan,-nan,0.625,0.25,0.25,0.25
9,-nan,-nan,0.625,0.25,0.25,0.25
10,-nan,-nan,0.625,0.25,0.25,0.25
11,-nan,-nan,0.625,0.25,0.25,0.25
12,-nan,-nan,0.625,0.25,0.25,0.25
13,-nan,-nan,0.625,0.25,0.25,0.25
14,-nan,-nan,0.625,0.25,0.25,0.25
15,-nan,-nan,0.625,0.25,0.25,0.25
16,-nan,-nan,0.625,0.25,0.25,0.25
17,-nan,-nan,0.625,0.25,0.25,0.25
18,-nan,-nan,0.625,0.25,0.25,0.25
19,-nan,-nan,0.625,0.25,0.25,0.25
20,-nan,-nan,0.625,0.25,0.25,0.25
21,-nan,-nan,0.625,0.25,0.25,0.25
22,-nan,-nan,0.625,0.25,0.25,0.25
23,-nan,-nan,0.625,0.25,0.25,0.25
24,-nan,-nan,0.625,0.25,0.25,0.25
25,-nan,-nan,0.625,0.25,0.25,0.25
26,-nan,-nan,0.625,0.25,0.25,0.25
27,-nan,-nan,0.625,0.25,0.25,0.25
28,-nan,-nan,0.625,0.25,0.25,0.25
29,-nan,-nan,0.625,0.25,0.25,0.25
30,-nan,-nan,0.625,0.25,0.25,0.25
31,-nan,-nan,0.625,0.25,0.25,0.25
32,-nan,-nan,0.625,0.25,0.25,0.25
33,-nan,-nan,0.625,0.25,0.25,0.25
34,-nan,-nan,0.625,0.25,0.25,0.25
35,-nan,-nan,0.625,0.25,0.25,0.25
36,-nan,-nan,0.625,0.25,0.25,0.25
37,-nan,-nan,0.625,0.25,0.25,0.25
38,-nan,-nan,0.625,0.25,0.25,0.25
39,-nan,-nan,0.625,0.25,0.25,0.25
40,-nan,-nan,0.625,0.25,0.25,0.25
41,-nan,-nan,0.625,0.25,0.25,0.25
42,-nan,-nan,0.625,0.25,0.25,0.25
