Epoch,MSE,RMSE,Accuracy,Precision,Recall,F1Score
1,0.152066,0.389957,0.779167,0.558333,0.558333,0.558333
2,0.166614,0.408184,0.741667,0.483333,0.483333,0.483333
3,0.16673,0.408326,0.741667,0.483333,0.483333,0.483333
4,0.166342,0.407851,0.741667,0.483333,0.483333,0.483333
5,0.165976,0.407402,0.741667,0.483333,0.483333,0.483333
6,0.165586,0.406923,0.741667,0.483333,0.483333,0.483333
7,0.165139,0.406373,0.745833,0.491667,0.491667,0.491667
8,0.164611,0.405723,0.745833,0.491667,0.491667,0.491667
9,0.163984,0.404949,0.745833,0.491667,0.491667,0.491667
10,0.163244,0.404035,0.745833,0.491667,0.491667,0.491667
11,0.162385,0.40297,0.75,0.5,0.5,0.5
12,0.161402,0.401748,0.754167,0.508333,0.508333,0.508333
13,0.160295,0.400369,0.758333,0.516667,0.516667,0.516667
14,0.159069,0.398835,0.758333,0.516667,0.516667,0.516667
15,0.15773,0.397153,0.7625,0.525,0.525,0.525
16,0.156288,0.395333,0.7625,0.525,0.525,0.525
17,0.154755,0.39339,0.7625,0.525,0.525,0.525
18,0.153145,0.391337,0.758333,0.516667,0.516667,0.516667
19,0.151471,0.389192,0.7625,0.525,0.525,0.525
20,0.149748,0.386973,0.7625,0.525,0.525,0.525
21,0.147993,0.384698,0.775,0.55,0.55,0.55
22,0.146219,0.382386,0.775,0.55,0.55,0.55
23,0.144441,0.380054,0.775,0.55,0.55,0.55
24,0.142672,0.37772,0.791667,0.583333,0.583333,0.583333
25,0.140925,0.3754,0.795833,0.591667,0.591667,0.591667
26,0.13921,0.373108,0.795833,0.591667,0.591667,0.591667
27,0.137536,0.370858,0.8,0.6,0.6,0.6
28,0.135912,0.368662,0.804167,0.608333,0.608333,0.608333
29,0.134344,0.366529,0.804167,0.608333,0.608333,0.608333
30,0.132837,0.364468,0.804167,0.608333,0.608333,0.608333
31,0.131396,0.362486,0.804167,0.608333,0.608333,0.608333
32,0.130023,0.360587,0.795833,0.591667,0.591667,0.591667
33,0.12872,0.358775,0.791667,0.583333,0.583333,0.583333
34,0.127486,0.357052,0.8,0.6,0.6,0.6
35,0.126322,0.355419,0.8,0.6,0.6,0.6
36,0.125227,0.353875,0.804167,0.608333,0.608333,0.608333
37,0.124199,0.352419,0.8125,0.625,0.625,0.625
38,0.123236,0.35105,0.816667,0.633333,0.633333,0.633333
39,0.122335,0.349764,0.825,0.65,0.65,0.65
40,0.121493,0.348559,0.829167,0.658333,0.658333,0.658333
41,0.120708,0.347431,0.825,0.65,0.65,0.65
42,0.119976,0.346376,0.825,0.65,0.65,0.65
43,0.119294,0.34539,0.820833,0.641667,0.641667,0.641667
44,0.118659,0.344469,0.820833,0.641667,0.641667,0.641667
45,0.118068,0.34361,0.820833,0.641667,0.641667,0.641667
46,0.117518,0.342809,0.820833,0.641667,0.641667,0.641667
47,0.117006,0.342061,0.820833,0.641667,0.641667,0.641667
48,0.116529,0.341363,0.820833,0.641667,0.641667,0.641667
49,0.116084,0.340712,0.820833,0.641667,0.641667,0.641667
50,0.115671,0.340104,0.816667,0.633333,0.633333,0.633333
51,0.115285,0.339536,0.816667,0.633333,0.633333,0.633333
