Epoch,MSE,RMSE,Accuracy,Precision,Recall,F1Score
1,0.185178,0.430324,0.675,0.35,0.35,0.35
2,0.184734,0.429806,0.6625,0.325,0.325,0.325
3,0.185063,0.430189,0.654167,0.308333,0.308333,0.308333
4,0.184955,0.430064,0.666667,0.333333,0.333333,0.333333
5,0.184689,0.429755,0.666667,0.333333,0.333333,0.333333
6,0.18428,0.429279,0.670833,0.341667,0.341667,0.341667
7,0.183705,0.428608,0.675,0.35,0.35,0.35
8,0.182954,0.427732,0.675,0.35,0.35,0.35
9,0.182041,0.426663,0.670833,0.341667,0.341667,0.341667
10,0.180998,0.425439,0.670833,0.341667,0.341667,0.341667
11,0.17987,0.42411,0.670833,0.341667,0.341667,0.341667
12,0.178701,0.42273,0.683333,0.366667,0.366667,0.366667
13,0.177532,0.421346,0.6875,0.375,0.375,0.375
14,0.176395,0.419993,0.683333,0.366667,0.366667,0.366667
15,0.175308,0.418698,0.675,0.35,0.35,0.35
16,0.174285,0.417475,0.691667,0.383333,0.383333,0.383333
17,0.173331,0.416331,0.691667,0.383333,0.383333,0.383333
18,0.172448,0.415268,0.691667,0.383333,0.383333,0.383333
19,0.171631,0.414284,0.691667,0.383333,0.383333,0.383333
20,0.17088,0.413376,0.695833,0.391667,0.391667,0.391667
21,0.170187,0.412537,0.695833,0.391667,0.391667,0.391667
22,0.16955,0.411764,0.695833,0.391667,0.391667,0.391667
23,0.168962,0.41105,0.695833,0.391667,0.391667,0.391667
24,0.16842,0.41039,0.7,0.4,0.4,0.4
25,0.16792,0.40978,0.7,0.4,0.4,0.4
26,0.167458,0.409216,0.704167,0.408333,0.408333,0.408333
27,0.16703,0.408693,0.708333,0.416667,0.416667,0.416667
28,0.166634,0.408208,0.704167,0.408333,0.408333,0.408333
29,0.166266,0.407757,0.704167,0.408333,0.408333,0.408333
30,0.165925,0.407339,0.704167,0.408333,0.408333,0.408333
31,0.165608,0.40695,0.704167,0.408333,0.408333,0.408333
32,0.165313,0.406587,0.704167,0.408333,0.408333,0.408333
33,0.165039,0.40625,0.704167,0.408333,0.408333,0.408333
34,0.164783,0.405935,0.708333,0.416667,0.416667,0.416667
35,0.164545,0.405641,0.708333,0.416667,0.416667,0.416667
36,0.164323,0.405367,0.708333,0.416667,0.416667,0.416667
37,0.164115,0.405112,0.7,0.4,0.4,0.4
38,0.163922,0.404872,0.7,0.4,0.4,0.4
39,0.163741,0.404649,0.7,0.4,0.4,0.4
40,0.163571,0.40444,0.7,0.4,0.4,0.4
41,0.163413,0.404244,0.704167,0.408333,0.408333,0.408333
42,0.163265,0.40406,0.704167,0.408333,0.408333,0.408333
43,0.163126,0.403888,0.708333,0.416667,0.416667,0.416667
44,0.162996,0.403727,0.708333,0.416667,0.416667,0.416667
45,0.162874,0.403576,0.708333,0.416667,0.416667,0.416667
46,0.162759,0.403434,0.708333,0.416667,0.416667,0.416667
47,0.162652,0.403301,0.704167,0.408333,0.408333,0.408333
